date,serial_number,model,capacity_bytes,failure,read-error-rate-normal,read-error-rate-raw,throughput-performance-normal,throughput-performance-raw,spin-up-time-normal,spin-up-time-raw,start/stop-count-normal,start/stop-count-raw,reallocated-sectors-count-normal,reallocated-sectors-count-raw,seek-error-rate-normal,seek-error-rate-raw,seek-time-performance-normal,seek-time-performance-raw,power-on-hours-normal,power-on-hours-raw,spin-retry-count-normal,spin-retry-count-raw,recalibration-retries-normal,recalibration-retries-raw,power-cycle-count-normal,power-cycle-count-raw,soft-read-error-rate-normal,soft-read-error-rate-raw,current-helium-level-normal,current-helium-level-raw,available-reserved-space-normal,available-reserved-space-raw,ssd-wear-leveling-count-normal,ssd-wear-leveling-count-raw,unexpected-power-loss-count-normal,unexpected-power-loss-count-raw,power-loss-protection-failure-normal,power-loss-protection-failure-raw,wear-range-delta-normal,wear-range-delta-raw,used-reserved-block-count-total-normal,used-reserved-block-count-total-raw,unused-reserved-block-count-total-normal,unused-reserved-block-count-total-raw,program-fail-count-total-normal,program-fail-count-total-raw,erase-fail-count-normal,erase-fail-count-raw,sata-downshift-error-count-normal,sata-downshift-error-count-raw,end-to-end-error-normal,end-to-end-error-raw,reported-uncorrectable-errors-normal,reported-uncorrectable-errors-raw,command-timeout-normal,command-timeout-raw,high-fly-writes-normal,high-fly-writes-raw,temperature-difference-normal,temperature-difference-raw,g-sense-error-rate-normal,g-sense-error-rate-raw,power-off-retract-count-normal,power-off-retract-count-raw,load-cycle-count-normal,load-cycle-count-raw,temperature-normal,temperature-raw,hardware-ecc-recovered-normal,hardware-ecc-recovered-raw,reallocation-event-count-normal,reallocation-event-count-raw,current-pending-sector-count-normal,current-pending-sector-count-raw,(offline)-uncorrectable-sector-count-normal,(offline)-uncorrectable-sector-count-raw,ultradma-crc-error-count-normal,ultradma-crc-error-count-raw,multi-zone-error-rate-normal,multi-zone-error-rate-raw,data-address-mark-errors-normal,data-address-mark-errors-raw,flying-height-normal,flying-height-raw,vibration-during-write-normal,vibration-during-write-raw,disk-shift-normal,disk-shift-raw,loaded-hours-normal,loaded-hours-raw,load/unload-retry-count-normal,load/unload-retry-count-raw,load-friction-normal,load-friction-raw,load/unload-cycle-count-normal,load/unload-cycle-count-raw,load-'in'-time-normal,load-'in'-time-raw,life-left-(ssds)-normal,life-left-(ssds)-raw,endurance-remaining-normal,endurance-remaining-raw,media-wearout-indicator-(ssds)-normal,media-wearout-indicator-(ssds)-raw,average-erase-count-and-maximum-erase-count-normal,average-erase-count-and-maximum-erase-count-raw,good-block-count-and-system(free)-block-count-normal,good-block-count-and-system(free)-block-count-raw,head-flying-hours-normal,head-flying-hours-raw,total-lbas-written-normal,total-lbas-written-raw,total-lbas-read-normal,total-lbas-read-raw,read-error-retry-rate-normal,read-error-retry-rate-raw,minimum-spares-remaining-normal,minimum-spares-remaining-raw,newly-added-bad-flash-block-normal,newly-added-bad-flash-block-raw,free-fall-protection-normal,free-fall-protection-raw
2021-04-02,ZLW0GQ80,ST12000NM001G,1.20E+13,0,83,218181456,,,95,0,100,4,100,0,86,401359416,,,96,3687,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,1,100,339,25,25,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3602,100,23489548368,100,59986130017,,,,,,,,
2021-04-02,ZLW0GQ87,ST12000NM001G,1.20E+13,0,82,161603224,,,90,0,100,15,100,0,78,65009403,,,92,7743,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,3,100,831,26,26,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7463,100,54361178160,100,1.05E+11,,,,,,,,
2021-04-02,ZLW0GQ86,ST12000NM001G,1.20E+13,0,82,177046016,,,96,0,100,4,100,0,86,402589659,,,96,3939,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,1,100,412,32,32,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3827,100,23493788352,100,60916276482,,,,,,,,
2021-04-02,ZLW0GQ85,ST12000NM001G,1.20E+13,0,83,190988056,,,97,0,100,3,100,0,76,35637591,,,93,6964,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,76,24,,,100,0,100,552,24,24,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6848,100,54659585672,100,91283572666,,,,,,,,
2021-04-03,ZHZ65F2W,ST12000NM0008,1.20E+13,0,82,159667280,,,99,0,100,1,100,0,83,199296717,,,91,8420,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,0,100,552,26,26,1,159667280,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8307,100,59054021800,100,1.19E+11,,,,,,,,
2021-04-03,ZLW0EGC7,ST12000NM001G,1.20E+13,0,81,112237592,,,99,0,100,1,100,0,90,953466393,,,93,6634,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,55,45,,,100,0,99,3567,45,45,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6032,100,48668044408,100,95243367368,,,,,,,,
2021-04-03,ZA1FLE1P,ST8000NM0055,8.00E+12,0,79,83753376,,,96,0,100,3,100,0,89,835266689,,,93,6238,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,59,41,97,6119,100,39,100,335,41,41,79,83753376,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6215,100,21055572544,100,69942292610,,,,,,,,
2021-04-03,ZA16NQJR,ST8000NM0055,8.00E+12,0,77,50756064,,,89,0,100,8,100,0,90,1024126247,,,61,34423,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,67,33,95,10210,100,15,75,50576,33,33,77,50756064,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,34392,100,75010726064,100,2.52E+11,,,,,,,,
2021-04-03,ZJV02XWG,ST12000NM0007,1.20E+13,0,80,98632824,,,89,0,100,11,100,0,88,593614041,,,71,25443,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,78,22,,,100,411,100,1568,22,22,80,98632824,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25169,100,55228458576,100,2.61E+11,,,,,,,,
2021-04-03,ZJV02XWA,ST12000NM0007,1.20E+13,0,83,181364360,,,88,0,100,14,100,0,88,691443908,,,71,25441,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,81605623827,,,79,21,,,100,395,100,1672,21,21,83,181364360,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25216,100,61741823376,100,2.80E+11,,,,,,,,
2021-04-03,PL1331LAHEYUGH,HGST HMS5C4040BLE640,4.00E+12,0,100,0,133,104,142,542,100,12,100,0,100,0,113,42,95,36524,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,394,100,394,253,22,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,ZA130TTW,ST8000DM002,8.00E+12,0,81,121209960,,,96,0,100,2,100,0,92,1671999990,,,55,39506,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,70,30,79,43411,100,0,78,44106,30,30,1,121209960,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39462,100,84719374064,100,2.83E+11,,,,,,,,
2021-04-03,7040A07GF97G,TOSHIBA MG07ACA14TA,1.40E+13,0,100,0,100,0,100,7952,100,2,100,0,100,0,100,0,95,2055,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,1,100,8,100,24,,,100,0,100,0,100,0,200,0,,,,,,,,,100,168034305,96,1670,100,0,100,0,,,100,538,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-03,1070A04CF97G,TOSHIBA MG07ACA14TA,1.40E+13,0,100,0,100,0,100,7853,100,4,100,0,100,0,100,0,88,5151,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,3,100,15,100,20,,,100,0,100,0,100,0,200,0,,,,,,,,,100,17301505,89,4711,100,0,100,0,,,100,537,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-03,ZLW0GQ83,ST12000NM001G,1.20E+13,0,83,188849704,,,97,0,100,3,100,0,80,95223256,,,93,6987,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,66,34,,,100,1,100,546,34,34,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6875,100,54059835792,100,99205490000,,,,,,,,
2021-04-03,ZLW0GQ82,ST12000NM001G,1.20E+13,0,70,10254296,,,93,0,100,6,100,0,76,44389167,,,100,350,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,1,100,76,27,27,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,332,100,23440477224,100,2696496253,,,,,,,,
2021-04-03,ZLW0GQ81,ST12000NM001G,1.20E+13,0,79,87974656,,,98,0,100,2,100,0,79,75155005,,,93,6996,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,66,34,,,100,0,100,584,34,34,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6875,100,53877109080,100,98066550270,,,,,,,,
2021-04-03,ZLW0GQ80,ST12000NM001G,1.20E+13,0,83,204475528,,,95,0,100,4,100,0,86,408189234,,,96,3719,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,1,100,341,26,26,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3634,100,23490021392,100,60948514065,,,,,,,,
2021-04-03,ZLW0GQ87,ST12000NM001G,1.20E+13,0,81,134802312,,,90,0,100,15,100,0,79,71616452,,,92,7774,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,3,100,833,26,26,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7494,100,54470702808,100,1.05E+11,,,,,,,,
2021-04-03,ZLW0GQ86,ST12000NM001G,1.20E+13,0,82,156473056,,,96,0,100,4,100,0,86,405852155,,,96,3954,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,65,35,,,100,1,100,412,35,35,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3843,100,23494022520,100,61383750738,,,,,,,,
2021-04-03,ZLW0GQ85,ST12000NM001G,1.20E+13,0,83,184220240,,,97,0,100,3,100,0,76,37608010,,,93,6980,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,77,23,,,100,0,100,552,23,23,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6864,100,54709710928,100,91470820698,,,,,,,,
2021-04-04,ZHZ65F2W,ST12000NM0008,1.20E+13,0,81,123038080,,,99,0,100,1,100,0,83,203140152,,,91,8452,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,0,100,554,25,25,2,123038080,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8339,100,59125179288,100,1.20E+11,,,,,,,,
2021-04-04,ZLW0EGC7,ST12000NM001G,1.20E+13,0,100,508688,,,99,0,100,1,100,0,90,956702906,,,93,6650,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,55,45,,,100,0,99,3567,45,45,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6048,100,48762280688,100,95525683816,,,,,,,,
2021-04-04,ZA1FLE1P,ST8000NM0055,8.00E+12,0,71,11399408,,,96,0,100,3,100,0,89,839427735,,,93,6270,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,57,43,97,6129,100,39,100,337,43,43,71,11399408,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6246,100,21081776328,100,70341039274,,,,,,,,
2021-04-04,ZA16NQJR,ST8000NM0055,8.00E+12,0,81,113323776,,,89,0,100,8,100,0,90,1028653757,,,61,34439,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,67,33,95,10210,100,15,75,50697,33,33,81,113323776,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,34408,100,75019183184,100,2.52E+11,,,,,,,,
2021-04-04,ZJV02XWG,ST12000NM0007,1.20E+13,0,75,35028704,,,89,0,100,11,100,0,88,594464754,,,71,25459,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,78,22,,,100,411,100,1568,22,22,75,35028704,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25185,100,55228690656,100,2.61E+11,,,,,,,,
2021-04-04,ZJV02XWA,ST12000NM0007,1.20E+13,0,81,126145128,,,88,0,100,14,100,0,88,692252986,,,71,25456,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,81605623827,,,79,21,,,100,395,100,1672,21,21,81,126145128,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25232,100,61742049872,100,2.80E+11,,,,,,,,
2021-04-04,PL1331LAHEYUGH,HGST HMS5C4040BLE640,4.00E+12,0,100,0,133,104,142,542,100,12,100,0,100,0,113,42,95,36548,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,394,100,394,253,21,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,ZA130TTW,ST8000DM002,8.00E+12,0,74,26008760,,,96,0,100,2,100,0,92,1678745565,,,55,39538,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,70,30,79,43414,100,0,78,44140,30,30,1,26008760,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39494,100,84760557976,100,2.83E+11,,,,,,,,
2021-04-04,7040A07GF97G,TOSHIBA MG07ACA14TA,1.40E+13,0,100,0,100,0,100,7952,100,2,100,0,100,0,100,0,95,2087,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,1,100,8,100,27,,,100,0,100,0,100,0,200,0,,,,,,,,,100,34078721,96,1702,100,0,100,0,,,100,538,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-04,1070A04CF97G,TOSHIBA MG07ACA14TA,1.40E+13,0,100,0,100,0,100,7853,100,4,100,0,100,0,100,0,88,5167,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,3,100,15,100,20,,,100,0,100,0,100,0,200,0,,,,,,,,,100,85983233,89,4727,100,0,100,0,,,100,537,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-04,ZLW0GQ83,ST12000NM001G,1.20E+13,0,83,185725808,,,97,0,100,3,100,0,80,97932477,,,93,7003,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,1,100,546,33,33,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6891,100,54100337432,100,99406005248,,,,,,,,
2021-04-04,ZLW0GQ82,ST12000NM001G,1.20E+13,0,83,210265968,,,93,0,100,6,100,0,77,48370100,,,100,382,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,1,100,77,28,28,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,364,100,23441003488,100,3140122509,,,,,,,,
2021-04-04,ZLW0GQ81,ST12000NM001G,1.20E+13,0,79,73102824,,,98,0,100,2,100,0,79,77731491,,,92,7012,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,0,100,584,33,33,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6891,100,53922170232,100,98250758230,,,,,,,,
2021-04-04,ZLW0GQ80,ST12000NM001G,1.20E+13,0,81,123712464,,,95,0,100,4,100,0,86,413862716,,,96,3735,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,1,100,341,26,26,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3650,100,23490257848,100,61844077321,,,,,,,,
2021-04-04,ZLW0GQ87,ST12000NM001G,1.20E+13,0,80,102413576,,,90,0,100,15,100,0,79,73942308,,,92,7790,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,3,100,833,25,25,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7510,100,54546492552,100,1.05E+11,,,,,,,,
2021-04-04,ZLW0GQ86,ST12000NM001G,1.20E+13,0,79,86864848,,,96,0,100,4,100,0,86,416995021,,,96,3986,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,65,35,,,100,1,100,414,35,35,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3875,100,23494491384,100,63022658690,,,,,,,,
2021-04-04,ZLW0GQ85,ST12000NM001G,1.20E+13,0,81,118456720,,,97,0,100,3,100,0,76,43806533,,,92,7011,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,0,100,554,25,25,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6895,100,54811605560,100,91791444098,,,,,,,,
2021-04-05,ZHZ65F2W,ST12000NM0008,1.20E+13,0,79,76751248,,,99,0,100,1,100,0,83,204495873,,,91,8468,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,0,100,554,25,25,2,76751248,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8355,100,59149547744,100,1.20E+11,,,,,,,,
2021-04-05,ZLW0EGC7,ST12000NM001G,1.20E+13,0,77,51876184,,,99,0,100,1,100,0,90,961913438,,,93,6682,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,55,45,,,100,0,99,3569,45,45,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6079,100,48864044640,100,95963568712,,,,,,,,
2021-04-05,ZA1FLE1P,ST8000NM0055,8.00E+12,0,84,232898336,,,96,0,100,3,100,0,89,841481116,,,93,6286,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,60,40,97,6134,100,39,100,338,40,40,84,232898336,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6262,100,21094168568,100,70550145962,,,,,,,,
2021-04-05,ZA16NQJR,ST8000NM0055,8.00E+12,0,74,24950504,,,89,0,100,8,100,0,90,1036674775,,,61,34471,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,67,33,95,10212,100,15,75,50878,33,33,74,24950504,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,34440,100,75057430144,100,2.52E+11,,,,,,,,
2021-04-05,ZJV02XWG,ST12000NM0007,1.20E+13,0,81,131889648,,,89,0,100,11,100,0,88,596003322,,,71,25490,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,78,22,,,100,411,100,1570,22,22,81,131889648,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25217,100,55229157560,100,2.61E+11,,,,,,,,
2021-04-05,ZJV02XWA,ST12000NM0007,1.20E+13,0,66,4402960,,,88,0,100,14,100,0,88,693912817,,,71,25489,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,81605623827,,,79,21,,,100,395,100,1675,21,21,66,4402960,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25263,100,61742500952,100,2.81E+11,,,,,,,,
2021-04-05,PL1331LAHEYUGH,HGST HMS5C4040BLE640,4.00E+12,0,100,0,133,104,142,542,100,12,100,0,100,0,113,42,95,36572,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,394,100,394,253,21,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,ZA130TTW,ST8000DM002,8.00E+12,0,84,233439352,,,96,0,100,2,100,0,92,1682784794,,,55,39554,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,70,30,79,43416,100,0,78,44168,30,30,1,233439352,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39510,100,84781776304,100,2.83E+11,,,,,,,,
2021-04-05,7040A07GF97G,TOSHIBA MG07ACA14TA,1.40E+13,0,100,0,100,0,100,7952,100,2,100,0,100,0,100,0,95,2102,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,1,100,8,100,24,,,100,0,100,0,100,0,200,0,,,,,,,,,100,16908289,96,1718,100,0,100,0,,,100,538,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-05,1070A04CF97G,TOSHIBA MG07ACA14TA,1.40E+13,0,100,0,100,0,100,7853,100,4,100,0,100,0,100,0,88,5199,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,3,100,15,100,20,,,100,0,100,0,100,0,200,0,,,,,,,,,100,2228225,89,4758,100,0,100,0,,,100,537,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-05,ZLW0GQ83,ST12000NM001G,1.20E+13,0,82,170746152,,,97,0,100,3,100,0,80,102617876,,,92,7034,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,66,34,,,100,1,100,548,34,34,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6922,100,54211131496,100,99768512944,,,,,,,,
2021-04-05,ZLW0GQ82,ST12000NM001G,1.20E+13,0,83,199844736,,,93,0,100,6,100,0,77,50526760,,,100,398,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,1,100,78,28,28,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,380,100,23441277088,100,3373568357,,,,,,,,
2021-04-05,ZLW0GQ81,ST12000NM001G,1.20E+13,0,78,63169032,,,98,0,100,2,100,0,79,82707478,,,92,7043,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,66,34,,,100,0,100,586,34,34,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6922,100,54021282696,100,98629993806,,,,,,,,
2021-04-05,ZLW0GQ80,ST12000NM001G,1.20E+13,0,83,200550224,,,95,0,100,4,100,0,86,424922119,,,96,3767,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,1,100,343,26,26,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3681,100,23490730944,100,63629427537,,,,,,,,
2021-04-05,ZLW0GQ87,ST12000NM001G,1.20E+13,0,74,26351248,,,90,0,100,15,100,0,79,79645875,,,92,7822,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,3,100,835,26,26,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7541,100,54639367976,100,1.06E+11,,,,,,,,
2021-04-05,ZLW0GQ86,ST12000NM001G,1.20E+13,0,81,127080920,,,96,0,100,4,100,0,86,422217252,,,96,4002,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,65,35,,,100,1,100,414,35,35,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3891,100,23494725320,100,63795063354,,,,,,,,
2021-04-05,ZLW0GQ85,ST12000NM001G,1.20E+13,0,81,127069192,,,97,0,100,3,100,0,77,46312226,,,92,7027,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,77,23,,,100,0,100,554,23,23,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6911,100,54864398472,100,91991404290,,,,,,,,
2021-04-06,ZHZ65F2W,ST12000NM0008,1.20E+13,0,69,7400592,,,99,0,100,1,100,0,83,207158799,,,91,8500,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,0,100,556,25,25,2,7400592,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8387,100,59209534696,100,1.20E+11,,,,,,,,
2021-04-06,ZLW0EGC7,ST12000NM001G,1.20E+13,0,79,87607440,,,99,0,100,1,100,0,90,963618762,,,93,6698,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,55,45,,,100,0,99,3569,45,45,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6095,100,48919868112,100,96187617192,,,,,,,,
2021-04-06,ZA1FLE1P,ST8000NM0055,8.00E+12,0,82,165404336,,,96,0,100,3,100,0,89,845449507,,,93,6317,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,58,42,97,6158,100,39,100,339,42,42,82,165404336,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6294,100,21131028712,100,70939770858,,,,,,,,
2021-04-06,ZA16NQJR,ST8000NM0055,8.00E+12,0,81,129349184,,,89,0,100,8,100,0,90,1040744963,,,61,34486,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,67,33,95,10214,100,15,75,50988,33,33,81,129349184,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,34456,100,75068727608,100,2.52E+11,,,,,,,,
